	Gene	TF	corr	absCorr
3766	Solyc02g091490.4	Solyc07g053590.4	0.6380816157765333	0.6380816157765333
3767	Solyc02g091490.4	Solyc02g092050.3	0.3651476949208074	0.3651476949208074
3768	Solyc02g091490.4	Solyc02g084350.3	0.5725694393741605	0.5725694393741605
3769	Solyc02g091490.4	Solyc06g053610.3	0.18717058277311394	0.18717058277311394
3770	Solyc02g091490.4	Solyc08g079270.3	0.6903944602239738	0.6903944602239738
3772	Solyc02g091490.4	Solyc11g006720.2	-0.32805790872540247	0.32805790872540247
3773	Solyc02g091490.4	Solyc03g096350.3	0.6368841958604663	0.6368841958604663
3774	Solyc02g091490.4	Solyc12g014610.2	-0.49888131925345985	0.49888131925345985
3775	Solyc02g091490.4	Solyc12g098520.2	-0.7087525400820133	0.7087525400820133
3776	Solyc02g091490.4	Solyc04g015500.3	-0.6450195467966477	0.6450195467966477
3777	Solyc02g091490.4	Solyc04g008870.3	0.5597538370792694	0.5597538370792694
3778	Solyc02g091490.4	Solyc11g008000.2	0.4102108661077712	0.4102108661077712
3779	Solyc02g091490.4	Solyc12g096200.2	-0.3871348960560865	0.3871348960560865
3781	Solyc02g091490.4	Solyc01g097330.3	-0.32635049090423296	0.32635049090423296
3782	Solyc02g091490.4	Solyc04g045430.4	-0.7849146189428121	0.7849146189428121
3783	Solyc02g091490.4	Solyc07g062680.3	0.5540461594262563	0.5540461594262563
3784	Solyc02g091490.4	Solyc08g068320.3	0.2378602651251287	0.2378602651251287
3785	Solyc02g091490.4	Solyc05g009230.3	-0.5007509248644972	0.5007509248644972
3786	Solyc02g091490.4	Solyc01g091910.4	0.49627721298329286	0.49627721298329286
3788	Solyc02g091490.4	Solyc04g080740.1	0.416039332288068	0.416039332288068
3789	Solyc02g091490.4	Solyc08g005270.3	-0.6708725899476512	0.6708725899476512
3790	Solyc02g091490.4	Solyc03g095980.3	-0.5199262550901791	0.5199262550901791
3792	Solyc02g091490.4	Solyc01g090340.3	0.4933530231887682	0.4933530231887682
3793	Solyc02g091490.4	Solyc01g109880.3	0.29192403856166055	0.29192403856166055
3794	Solyc02g091490.4	Solyc02g077450.3	-0.6952190906332971	0.6952190906332971
3795	Solyc02g091490.4	Solyc06g071230.3	-0.4502874922976067	0.4502874922976067
3796	Solyc02g091490.4	Solyc07g018010.3	0.6471666810241901	0.6471666810241901
3797	Solyc02g091490.4	Solyc06g071690.3	0.5997550964742353	0.5997550964742353
3798	Solyc02g091490.4	Solyc06g007530.2	0.3725543725511167	0.3725543725511167
3799	Solyc02g091490.4	Solyc01g090560.4	0.751707659612952	0.751707659612952
3801	Solyc02g091490.4	Solyc11g010710.2	0.35202644228412744	0.35202644228412744
3802	Solyc02g091490.4	Solyc06g083590.4	-0.4434312670989837	0.4434312670989837
3803	Solyc02g091490.4	Solyc02g062950.3	-0.6192251694450861	0.6192251694450861
3806	Solyc02g091490.4	Solyc10g055410.2	0.4991247726441154	0.4991247726441154
3807	Solyc02g091490.4	Solyc01g008980.3	-0.770228021447714	0.770228021447714
3808	Solyc02g091490.4	Solyc05g009880.3	0.19117371300537742	0.19117371300537742
3809	Solyc02g091490.4	Solyc09g008850.3	-0.6062152782858632	0.6062152782858632
3810	Solyc02g091490.4	Solyc03g122030.1	-0.6472135582691746	0.6472135582691746
3811	Solyc02g091490.4	Solyc04g074810.4	0.8298671873940133	0.8298671873940133
3812	Solyc02g091490.4	Solyc12g008690.3	0.7623194893228402	0.7623194893228402
3813	Solyc02g091490.4	Solyc03g113620.3	-0.7195145578496066	0.7195145578496066
3814	Solyc02g091490.4	Solyc09g089870.3	-0.6988196141965323	0.6988196141965323
3815	Solyc02g091490.4	Solyc06g054540.3	-0.49272850245806776	0.49272850245806776
3816	Solyc02g091490.4	Solyc03g026020.3	-0.6386615884737792	0.6386615884737792
3817	Solyc02g091490.4	Solyc01g104900.3	-0.5143289622992504	0.5143289622992504
3818	Solyc02g091490.4	Solyc08g022080.4	-0.792145378277555	0.792145378277555
3819	Solyc02g091490.4	Solyc06g083170.3	0.7306328651811279	0.7306328651811279
3820	Solyc02g091490.4	Solyc04g077480.3	0.748516410739906	0.748516410739906
3821	Solyc02g091490.4	Solyc02g087920.3	-0.5291219632058753	0.5291219632058753
3822	Solyc02g091490.4	Solyc07g047610.3	0.619655853123671	0.619655853123671
3824	Solyc02g091490.4	Solyc09g057710.4	0.5723995516972334	0.5723995516972334
3825	Solyc02g091490.4	Solyc03g078120.4	-0.4680147369631443	0.4680147369631443
3826	Solyc02g091490.4	Solyc08g078340.3	-0.5994585716210713	0.5994585716210713
4361	Solyc03g006860.3	Solyc04g077490.3	0.6469684249396082	0.6469684249396082
4362	Solyc03g006860.3	Solyc01g067560.3	-0.6577408661141273	0.6577408661141273
4363	Solyc03g006860.3	Solyc10g080770.3	-0.6276820753366971	0.6276820753366971
4364	Solyc03g006860.3	Solyc02g063430.4	0.8610641319481926	0.8610641319481926
4365	Solyc03g006860.3	Solyc02g076810.4	-0.7555904872998878	0.7555904872998878
4366	Solyc03g006860.3	Solyc12g005960.3	-0.7407542839734758	0.7407542839734758
4367	Solyc03g006860.3	Solyc02g065350.3	0.6410218898243522	0.6410218898243522
4368	Solyc03g006860.3	Solyc08g005050.4	0.6140481360420822	0.6140481360420822
4369	Solyc03g006860.3	Solyc06g073640.4	0.5279315559984057	0.5279315559984057
4370	Solyc03g006860.3	Solyc02g078130.3	0.6226869673200729	0.6226869673200729
4371	Solyc03g006860.3	Solyc07g026680.2	-0.6799515191423312	0.6799515191423312
4373	Solyc03g006860.3	Solyc08g007170.1	0.4901144195258393	0.4901144195258393
4375	Solyc03g006860.3	Solyc10g055760.2	0.5178656617381603	0.5178656617381603
4376	Solyc03g006860.3	Solyc08g075090.4	0.5918761332421738	0.5918761332421738
4377	Solyc03g006860.3	Solyc04g078550.3	0.6494218813517546	0.6494218813517546
4378	Solyc03g006860.3	Solyc09g014250.3	0.7366045905181341	0.7366045905181341
4379	Solyc03g006860.3	Solyc09g065820.4	0.467644069261806	0.467644069261806
4380	Solyc03g006860.3	Solyc04g078770.4	0.6186386655720989	0.6186386655720989
4381	Solyc03g006860.3	Solyc05g050330.3	-0.5946868241174377	0.5946868241174377
4382	Solyc03g006860.3	Solyc11g005920.3	-0.7172967154955204	0.7172967154955204
4383	Solyc03g006860.3	Solyc03g123500.4	0.5764655710647911	0.5764655710647911
4384	Solyc03g006860.3	Solyc10g005010.4	0.5385941795463408	0.5385941795463408
4385	Solyc03g006860.3	Solyc05g009460.3	0.792153364347913	0.792153364347913
4386	Solyc03g006860.3	Solyc05g052610.3	-0.6705381684027881	0.6705381684027881
4387	Solyc03g006860.3	Solyc06g076770.3	0.4022755993659247	0.4022755993659247
4388	Solyc03g006860.3	Solyc04g007000.2	-0.575719775210595	0.575719775210595
4389	Solyc03g006860.3	Solyc07g053590.4	0.5662020509660712	0.5662020509660712
4390	Solyc03g006860.3	Solyc02g092050.3	0.5460278591866815	0.5460278591866815
4391	Solyc03g006860.3	Solyc02g084350.3	0.48497176715515444	0.48497176715515444
4392	Solyc03g006860.3	Solyc06g053610.3	0.3598242484083973	0.3598242484083973
4393	Solyc03g006860.3	Solyc08g079270.3	0.6298587306328214	0.6298587306328214
4395	Solyc03g006860.3	Solyc11g006720.2	-0.6029334778705656	0.6029334778705656
4396	Solyc03g006860.3	Solyc03g096350.3	0.7188222070192937	0.7188222070192937
4397	Solyc03g006860.3	Solyc12g014610.2	-0.6256735379331627	0.6256735379331627
4398	Solyc03g006860.3	Solyc12g098520.2	-0.7867349522815676	0.7867349522815676
4399	Solyc03g006860.3	Solyc04g015500.3	-0.7028147476969834	0.7028147476969834
4400	Solyc03g006860.3	Solyc04g008870.3	0.6123716085711789	0.6123716085711789
4401	Solyc03g006860.3	Solyc11g008000.2	0.5560983849630525	0.5560983849630525
4402	Solyc03g006860.3	Solyc12g096200.2	-0.4617992021902494	0.4617992021902494
4404	Solyc03g006860.3	Solyc01g097330.3	-0.519199077272031	0.519199077272031
4405	Solyc03g006860.3	Solyc04g045430.4	-0.783935415398078	0.783935415398078
4406	Solyc03g006860.3	Solyc07g062680.3	0.6579115970827991	0.6579115970827991
4407	Solyc03g006860.3	Solyc08g068320.3	0.4468931494763928	0.4468931494763928
4408	Solyc03g006860.3	Solyc05g009230.3	-0.5530815881840414	0.5530815881840414
4409	Solyc03g006860.3	Solyc01g091910.4	0.5673430227111032	0.5673430227111032
4411	Solyc03g006860.3	Solyc04g080740.1	0.6562350020478663	0.6562350020478663
4412	Solyc03g006860.3	Solyc08g005270.3	-0.8042640324860253	0.8042640324860253
4413	Solyc03g006860.3	Solyc03g095980.3	-0.543469092867478	0.543469092867478
4415	Solyc03g006860.3	Solyc01g090340.3	0.5753444003834398	0.5753444003834398
4416	Solyc03g006860.3	Solyc01g109880.3	0.5586085888568443	0.5586085888568443
4417	Solyc03g006860.3	Solyc02g077450.3	-0.7581919948551455	0.7581919948551455
4418	Solyc03g006860.3	Solyc06g071230.3	-0.7307370834330662	0.7307370834330662
4419	Solyc03g006860.3	Solyc07g018010.3	0.6392764482691999	0.6392764482691999
4420	Solyc03g006860.3	Solyc06g071690.3	0.5325149719382278	0.5325149719382278
4421	Solyc03g006860.3	Solyc06g007530.2	0.5716222412853071	0.5716222412853071
4422	Solyc03g006860.3	Solyc01g090560.4	0.7881825928007075	0.7881825928007075
4424	Solyc03g006860.3	Solyc11g010710.2	0.45566081575460826	0.45566081575460826
4425	Solyc03g006860.3	Solyc06g083590.4	-0.461246074835468	0.461246074835468
4426	Solyc03g006860.3	Solyc02g062950.3	-0.7055639251101673	0.7055639251101673
4429	Solyc03g006860.3	Solyc10g055410.2	0.5677082458084571	0.5677082458084571
4430	Solyc03g006860.3	Solyc01g008980.3	-0.7421486229359967	0.7421486229359967
4431	Solyc03g006860.3	Solyc05g009880.3	0.34000029952990424	0.34000029952990424
4432	Solyc03g006860.3	Solyc09g008850.3	-0.6751901508677622	0.6751901508677622
4433	Solyc03g006860.3	Solyc03g122030.1	-0.7096924051807509	0.7096924051807509
4434	Solyc03g006860.3	Solyc04g074810.4	0.7763620423007018	0.7763620423007018
4435	Solyc03g006860.3	Solyc12g008690.3	0.8516825862084191	0.8516825862084191
4436	Solyc03g006860.3	Solyc03g113620.3	-0.7732566362547215	0.7732566362547215
4437	Solyc03g006860.3	Solyc09g089870.3	-0.7582416676731183	0.7582416676731183
4438	Solyc03g006860.3	Solyc06g054540.3	-0.7350385801416184	0.7350385801416184
4439	Solyc03g006860.3	Solyc03g026020.3	-0.7396707327387464	0.7396707327387464
4440	Solyc03g006860.3	Solyc01g104900.3	-0.5832805958541515	0.5832805958541515
4441	Solyc03g006860.3	Solyc08g022080.4	-0.7732349751102	0.7732349751102
4442	Solyc03g006860.3	Solyc06g083170.3	0.6881689005353955	0.6881689005353955
4443	Solyc03g006860.3	Solyc04g077480.3	0.7598074864080708	0.7598074864080708
4444	Solyc03g006860.3	Solyc02g087920.3	-0.5818197349478217	0.5818197349478217
4445	Solyc03g006860.3	Solyc07g047610.3	0.778900296262099	0.778900296262099
4447	Solyc03g006860.3	Solyc09g057710.4	0.7436067847906133	0.7436067847906133
4448	Solyc03g006860.3	Solyc03g078120.4	-0.5540207282701588	0.5540207282701588
4449	Solyc03g006860.3	Solyc08g078340.3	-0.7686116627746501	0.7686116627746501
4717	Solyc11g065220.2	Solyc04g077490.3	-0.1716695842946135	0.1716695842946135
4718	Solyc11g065220.2	Solyc01g067560.3	0.29690057999590663	0.29690057999590663
4719	Solyc11g065220.2	Solyc10g080770.3	0.3810147236036883	0.3810147236036883
4720	Solyc11g065220.2	Solyc02g063430.4	-0.14725007717506006	0.14725007717506006
4721	Solyc11g065220.2	Solyc02g076810.4	0.4256968177571578	0.4256968177571578
4722	Solyc11g065220.2	Solyc12g005960.3	0.34893939634860893	0.34893939634860893
4723	Solyc11g065220.2	Solyc02g065350.3	-0.3680186969669351	0.3680186969669351
4724	Solyc11g065220.2	Solyc08g005050.4	-0.0902164226490899	0.0902164226490899
4725	Solyc11g065220.2	Solyc06g073640.4	-0.3681551740384563	0.3681551740384563
4726	Solyc11g065220.2	Solyc02g078130.3	-0.14967142043498505	0.14967142043498505
4727	Solyc11g065220.2	Solyc07g026680.2	0.26423327506417515	0.26423327506417515
4729	Solyc11g065220.2	Solyc08g007170.1	-0.1832829461182814	0.1832829461182814
4731	Solyc11g065220.2	Solyc10g055760.2	-0.1131189813430455	0.1131189813430455
4732	Solyc11g065220.2	Solyc08g075090.4	-0.45385815976734806	0.45385815976734806
4733	Solyc11g065220.2	Solyc04g078550.3	-0.28275706250036986	0.28275706250036986
4734	Solyc11g065220.2	Solyc09g014250.3	-0.16348233155700678	0.16348233155700678
4735	Solyc11g065220.2	Solyc09g065820.4	-0.33861062383442586	0.33861062383442586
4736	Solyc11g065220.2	Solyc04g078770.4	-0.3846186290773775	0.3846186290773775
4737	Solyc11g065220.2	Solyc05g050330.3	0.19369919272413005	0.19369919272413005
4738	Solyc11g065220.2	Solyc11g005920.3	0.29332775778586706	0.29332775778586706
4739	Solyc11g065220.2	Solyc03g123500.4	-0.28374698197250814	0.28374698197250814
4740	Solyc11g065220.2	Solyc10g005010.4	-0.2649705622777919	0.2649705622777919
4741	Solyc11g065220.2	Solyc05g009460.3	-0.05588391845725333	0.05588391845725333
4742	Solyc11g065220.2	Solyc05g052610.3	0.5416370759126923	0.5416370759126923
4743	Solyc11g065220.2	Solyc06g076770.3	-0.44068557976828193	0.44068557976828193
4744	Solyc11g065220.2	Solyc04g007000.2	0.5747175825261347	0.5747175825261347
4745	Solyc11g065220.2	Solyc07g053590.4	-0.23240637893895785	0.23240637893895785
4746	Solyc11g065220.2	Solyc02g092050.3	-0.37723070790800844	0.37723070790800844
4747	Solyc11g065220.2	Solyc02g084350.3	-0.11951140977661873	0.11951140977661873
4748	Solyc11g065220.2	Solyc06g053610.3	-0.4064556452917144	0.4064556452917144
4749	Solyc11g065220.2	Solyc08g079270.3	-0.13586622332384007	0.13586622332384007
4751	Solyc11g065220.2	Solyc11g006720.2	0.36538082700185365	0.36538082700185365
4752	Solyc11g065220.2	Solyc03g096350.3	-0.18415942718744818	0.18415942718744818
4753	Solyc11g065220.2	Solyc12g014610.2	0.46677157471643643	0.46677157471643643
4754	Solyc11g065220.2	Solyc12g098520.2	0.28974649595558327	0.28974649595558327
4755	Solyc11g065220.2	Solyc04g015500.3	0.3847189707317575	0.3847189707317575
4756	Solyc11g065220.2	Solyc04g008870.3	-0.1083793621522291	0.1083793621522291
4757	Solyc11g065220.2	Solyc11g008000.2	-0.4096556373779307	0.4096556373779307
4758	Solyc11g065220.2	Solyc12g096200.2	0.4134210953411444	0.4134210953411444
4760	Solyc11g065220.2	Solyc01g097330.3	0.3425671870083282	0.3425671870083282
4761	Solyc11g065220.2	Solyc04g045430.4	0.14490543415622503	0.14490543415622503
4762	Solyc11g065220.2	Solyc07g062680.3	-0.1378047260328824	0.1378047260328824
4763	Solyc11g065220.2	Solyc08g068320.3	-0.4940623916873796	0.4940623916873796
4764	Solyc11g065220.2	Solyc05g009230.3	0.41548343088084677	0.41548343088084677
4765	Solyc11g065220.2	Solyc01g091910.4	-0.08470657359429694	0.08470657359429694
4767	Solyc11g065220.2	Solyc04g080740.1	-0.37141041334207014	0.37141041334207014
4768	Solyc11g065220.2	Solyc08g005270.3	0.38365063566574775	0.38365063566574775
4769	Solyc11g065220.2	Solyc03g095980.3	-0.026184701727266266	0.026184701727266266
4771	Solyc11g065220.2	Solyc01g090340.3	-0.17127393483254724	0.17127393483254724
4772	Solyc11g065220.2	Solyc01g109880.3	-0.4033929503288831	0.4033929503288831
4773	Solyc11g065220.2	Solyc02g077450.3	0.2113958575739476	0.2113958575739476
4774	Solyc11g065220.2	Solyc06g071230.3	0.29576923277818506	0.29576923277818506
4775	Solyc11g065220.2	Solyc07g018010.3	0.028599072225791444	0.028599072225791444
4776	Solyc11g065220.2	Solyc06g071690.3	-0.22260949564054297	0.22260949564054297
4777	Solyc11g065220.2	Solyc06g007530.2	-0.49260005937690016	0.49260005937690016
4778	Solyc11g065220.2	Solyc01g090560.4	-0.1267329129304798	0.1267329129304798
4780	Solyc11g065220.2	Solyc11g010710.2	-0.2779636485003976	0.2779636485003976
4781	Solyc11g065220.2	Solyc06g083590.4	0.3112272313065311	0.3112272313065311
4782	Solyc11g065220.2	Solyc02g062950.3	0.486979896341533	0.486979896341533
4785	Solyc11g065220.2	Solyc10g055410.2	-0.3435369088831569	0.3435369088831569
4786	Solyc11g065220.2	Solyc01g008980.3	0.22825225995456722	0.22825225995456722
4787	Solyc11g065220.2	Solyc05g009880.3	-0.48517902933109835	0.48517902933109835
4788	Solyc11g065220.2	Solyc09g008850.3	0.36819521480922807	0.36819521480922807
4789	Solyc11g065220.2	Solyc03g122030.1	0.3056527562601622	0.3056527562601622
4790	Solyc11g065220.2	Solyc04g074810.4	-0.15446157291765755	0.15446157291765755
4791	Solyc11g065220.2	Solyc12g008690.3	-0.37566376264017953	0.37566376264017953
4792	Solyc11g065220.2	Solyc03g113620.3	0.2190088946955975	0.2190088946955975
4793	Solyc11g065220.2	Solyc09g089870.3	0.20575884086888993	0.20575884086888993
4794	Solyc11g065220.2	Solyc06g054540.3	0.4538981409457091	0.4538981409457091
4795	Solyc11g065220.2	Solyc03g026020.3	0.42019432569678516	0.42019432569678516
4796	Solyc11g065220.2	Solyc01g104900.3	0.36272042771252017	0.36272042771252017
4797	Solyc11g065220.2	Solyc08g022080.4	0.11227622266157863	0.11227622266157863
4798	Solyc11g065220.2	Solyc06g083170.3	-0.06823897917237831	0.06823897917237831
4799	Solyc11g065220.2	Solyc04g077480.3	0.06048983570956307	0.06048983570956307
4800	Solyc11g065220.2	Solyc02g087920.3	0.26534804335988504	0.26534804335988504
4801	Solyc11g065220.2	Solyc07g047610.3	-0.27455666477617136	0.27455666477617136
4803	Solyc11g065220.2	Solyc09g057710.4	-0.16502821079773278	0.16502821079773278
4804	Solyc11g065220.2	Solyc03g078120.4	0.4721631421089585	0.4721631421089585
4805	Solyc11g065220.2	Solyc08g078340.3	0.2481136032284045	0.2481136032284045
5518	Solyc09g011850.4	Solyc04g077490.3	0.31024526726769164	0.31024526726769164
5519	Solyc09g011850.4	Solyc01g067560.3	-0.35649889321693196	0.35649889321693196
5520	Solyc09g011850.4	Solyc10g080770.3	-0.2843900429688383	0.2843900429688383
5521	Solyc09g011850.4	Solyc02g063430.4	0.42372442721665604	0.42372442721665604
5522	Solyc09g011850.4	Solyc02g076810.4	-0.40943550975900384	0.40943550975900384
5523	Solyc09g011850.4	Solyc12g005960.3	-0.41205733577814657	0.41205733577814657
5524	Solyc09g011850.4	Solyc02g065350.3	0.5259266921437632	0.5259266921437632
5525	Solyc09g011850.4	Solyc08g005050.4	0.4148906952413214	0.4148906952413214
5526	Solyc09g011850.4	Solyc06g073640.4	0.4116628076244848	0.4116628076244848
5527	Solyc09g011850.4	Solyc02g078130.3	0.16694488414110514	0.16694488414110514
5528	Solyc09g011850.4	Solyc07g026680.2	-0.3499490003560835	0.3499490003560835
5530	Solyc09g011850.4	Solyc08g007170.1	0.533652992268963	0.533652992268963
5532	Solyc09g011850.4	Solyc10g055760.2	0.153318489744829	0.153318489744829
5533	Solyc09g011850.4	Solyc08g075090.4	0.5606116071668361	0.5606116071668361
5534	Solyc09g011850.4	Solyc04g078550.3	0.2872158100619563	0.2872158100619563
5535	Solyc09g011850.4	Solyc09g014250.3	0.4883008922390655	0.4883008922390655
5536	Solyc09g011850.4	Solyc09g065820.4	0.1023842980659574	0.1023842980659574
5537	Solyc09g011850.4	Solyc04g078770.4	0.3523909192012881	0.3523909192012881
5538	Solyc09g011850.4	Solyc05g050330.3	-0.30438403605186687	0.30438403605186687
5539	Solyc09g011850.4	Solyc11g005920.3	-0.3677640662851655	0.3677640662851655
5540	Solyc09g011850.4	Solyc03g123500.4	0.41452804135160015	0.41452804135160015
5541	Solyc09g011850.4	Solyc10g005010.4	0.3351313010592025	0.3351313010592025
5542	Solyc09g011850.4	Solyc05g009460.3	0.5380349800504991	0.5380349800504991
5543	Solyc09g011850.4	Solyc05g052610.3	-0.3465263833972859	0.3465263833972859
5544	Solyc09g011850.4	Solyc06g076770.3	0.3343298310042846	0.3343298310042846
5545	Solyc09g011850.4	Solyc04g007000.2	-0.24083096948382265	0.24083096948382265
5546	Solyc09g011850.4	Solyc07g053590.4	0.18731720533975052	0.18731720533975052
5547	Solyc09g011850.4	Solyc02g092050.3	0.2430193223520821	0.2430193223520821
5548	Solyc09g011850.4	Solyc02g084350.3	0.24416053300144389	0.24416053300144389
5549	Solyc09g011850.4	Solyc06g053610.3	0.4072355419145777	0.4072355419145777
5550	Solyc09g011850.4	Solyc08g079270.3	0.2585836304563372	0.2585836304563372
5552	Solyc09g011850.4	Solyc11g006720.2	-0.4412599983812654	0.4412599983812654
5553	Solyc09g011850.4	Solyc03g096350.3	0.5381753566250177	0.5381753566250177
5554	Solyc09g011850.4	Solyc12g014610.2	-0.37208008879165433	0.37208008879165433
5555	Solyc09g011850.4	Solyc12g098520.2	-0.4357019354518913	0.4357019354518913
5556	Solyc09g011850.4	Solyc04g015500.3	-0.3679231244383512	0.3679231244383512
5557	Solyc09g011850.4	Solyc04g008870.3	0.7046571332235315	0.7046571332235315
5558	Solyc09g011850.4	Solyc11g008000.2	0.38117620343512737	0.38117620343512737
5559	Solyc09g011850.4	Solyc12g096200.2	-0.18538685979532832	0.18538685979532832
5561	Solyc09g011850.4	Solyc01g097330.3	-0.2569217529880732	0.2569217529880732
5562	Solyc09g011850.4	Solyc04g045430.4	-0.2584481159955972	0.2584481159955972
5563	Solyc09g011850.4	Solyc07g062680.3	0.30513229448486223	0.30513229448486223
5564	Solyc09g011850.4	Solyc08g068320.3	0.13963995236950125	0.13963995236950125
5565	Solyc09g011850.4	Solyc05g009230.3	-0.2578524641573731	0.2578524641573731
5566	Solyc09g011850.4	Solyc01g091910.4	0.24724576753168698	0.24724576753168698
5568	Solyc09g011850.4	Solyc04g080740.1	0.5002200839039894	0.5002200839039894
5569	Solyc09g011850.4	Solyc08g005270.3	-0.4869944182380466	0.4869944182380466
5570	Solyc09g011850.4	Solyc03g095980.3	-0.46690906814537286	0.46690906814537286
5572	Solyc09g011850.4	Solyc01g090340.3	0.0023169371509023937	0.0023169371509023937
5573	Solyc09g011850.4	Solyc01g109880.3	0.2354668889645265	0.2354668889645265
5574	Solyc09g011850.4	Solyc02g077450.3	-0.4370303856595155	0.4370303856595155
5575	Solyc09g011850.4	Solyc06g071230.3	-0.5476322080718138	0.5476322080718138
